id,university_name,program_name,country_id,location,campus,level_of_study,degree_15yr_accepted,portal_or_direct,duration_in_months,duration_in_years,pace_of_study,teaching_form,language_of_study,private_or_public,currency,application_fee,admission_fee,initial_deposit,scholarship,Scholarship_Criteria,concentration,tuition_fee_per_semester,tuition_fee_per_year,tuition_fee_per_course,credits,per_credit_rate,gre_score,gmat_score,sat_score,act_score,ielts,ielts_nblt,toefl,toefl_nblt,duolingo,duolingo_nblt,pte,pte_nblt,backlogs,moi_accepted,wes_required,aps_required,inter_english_first_year,inter_english_second_year,intakes,deadlines,gap_accepted,without_maths,stateboard_accepted,entry_requirement_out_of4,entry_requirement_out_of5,entry_requirement_out_of10,entry_requirement_out_of100,english_requirement_icse,english_requirement_cbse,english_requirement_ib,english_requirement_others,age_gap_upto,noticeable_academic_gap,data,created_at,updated_at
,University of Nevada,BS Mining Engineering,2,Reno,,Bachelor,BS Mining Engineering,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Engineering,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BA Music,2,Reno,,Bachelor,BA Music,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Arts & Humanities,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BS Neurosciences,2,Reno,,Bachelor,BS Neurosciences,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Science,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BS Nutrition-Dietetics,2,Reno,,Bachelor,BS Nutrition-Dietetics,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Health & Medicine,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BS Nutrition,2,Reno,,Bachelor,BS Nutrition,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Health & Medicine,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BA Philosophy,2,Reno,,Bachelor,BA Philosophy,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Arts & Humanities,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BS Physics,2,Reno,,Bachelor,BS Physics,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Science,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BA Political Science,2,Reno,,Bachelor,BA Political Science,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Science,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,Psychology,2,Reno,,Bachelor,Psychology,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Social Sciences,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BS Public Health,2,Reno,,Bachelor,BS Public Health,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Health & Medicine,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BA Sociology,2,Reno,,Bachelor,BA Sociology,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Social Sciences,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,BS Wildlife Ecology Conservation,2,Reno,,Bachelor,BS Wildlife Ecology Conservation,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500,"Upto $8,500/Year ",,Other,12652,25304,#VALUE!,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Atmospheric Science,2,Reno,,Bachelor,MS Atmospheric Science,Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Science,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Biotechnology,2,Reno,,Master,MS Biotechnology,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Science,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MBA Business Administration,2,Reno,,Master,MBA Business Administration,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Business & Management,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Chemical Engineering,2,Reno,,Master,MS Chemical Engineering,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Engineering,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Civil and Environmental Engineering,2,Reno,,Master,MS Civil and Environmental Engineering,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Engineering,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Computer Scienece and Engineering,2,Reno,,Master,MS Computer Scienece and Engineering,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Engineering,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Economics,2,Reno,,Master,MS Economics,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Business & Management,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Finance,2,Reno,,Master,MS Finance,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Business & Management,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Health Analytics and Biostatistics,2,Reno,,Master,MS Health Analytics and Biostatistics,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Health & Medicine,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Hydrogeology,2,Reno,,Master,MS Hydrogeology,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Other,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Hydrology,2,Reno,,Master,MS Hydrology,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Other,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Information Systems,2,Reno,,Master,MS Information Systems,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Other,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Mathematics,2,Reno,,Master,MS Mathematics,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Science,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,MS Statistics and Data Science,2,Reno,,Master,MS Statistics and Data Science,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Computer Science & IT,13286,26572,,,,3,NA,,,,6.5,NA,79,NA,105,NA,59,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Nevada,Accounting,2,Kansas,,Master,Accounting,Shorelight,24months,2 years,Yes,On Campus,English,Public,$,0,,500, ,,Business & Management,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Applied Mathematics,2,Kansas,,Bachelor,Applied Mathematics,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Science,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Art,2,Kansas,,Bachelor,Art,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Arts & Humanities,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Biology,2,Kansas,,Bachelor,Biology,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Science,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Business Administration – Management,2,Kansas,,Bachelor,Business Administration – Management,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Business & Management,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Business Administration – Marketing,2,Kansas,,Bachelor,Business Administration – Marketing,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Business & Management,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Chemistry,2,Kansas,,Bachelor,Chemistry,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Science,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Communications,2,Kansas,,Bachelor,Communications,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Other,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Criminology,2,Kansas,,Bachelor,Criminology,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Social Sciences,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Cybersecurity,2,Kansas,,Bachelor,Cybersecurity,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Computer Science & IT,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,English,2,Kansas,,Bachelor,English,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Other,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Exercise Science,2,Kansas,,Bachelor,Exercise Science,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Science,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,History,2,Kansas,,Bachelor,History,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Arts & Humanities,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Interdisciplinary Studies,2,Kansas,,Bachelor,Interdisciplinary Studies,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Other,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Liberal Studies,2,Kansas,,Bachelor,Liberal Studies,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Other,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Mathematics,2,Kansas,,Bachelor,Mathematics,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Science,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Political Science,2,Kansas,,Bachelor,Political Science,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Science,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Psychology,2,Kansas,,Bachelor,Psychology,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Social Sciences,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Social Work,2,Kansas,,Bachelor,Social Work,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Social Sciences,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Sport Management,2,Kansas,,Bachelor,Sport Management,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Business & Management,8548,17095,#VALUE!,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,54,NA,NA,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Master of Arts –Psychology,2,Kansas,,Bachelor,Master of Arts –Psychology,Shorelight,48months,4years,NA,On Campus,English,Private,$,0,,500, ,,Arts & Humanities,3588,7176,#VALUE!,,,2.7,NA,,,,6.5,NA,80,NA,105,NA,54,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Master of Business Administration,2,Kansas,,Master,Master of Business Administration,Shorelight,24months,4years,Yes,On Campus,English,Private,$,0,,500, ,,Business & Management,3588,7176,#VALUE!,,,2.7,NA,,,,6.5,NA,80,NA,105,NA,54,NA,Flexible,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Saint Mary- Kansas,Academic Accelerator Program (AAP),2,South Carolina,,Master,Academic Accelerator Program (AAP),Shorelight,24months,4years,Yes,On Campus,English,Private,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Accounting, BSBA",2,South Carolina,,Bachelor,"Accounting, BSBA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Business & Management,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Advertising, BAJMC",2,South Carolina,,Bachelor,"Advertising, BAJMC",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Aerospace Engineering, BSE",2,South Carolina,,Bachelor,"Aerospace Engineering, BSE",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Engineering,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"African American Studies, BA",2,South Carolina,,Bachelor,"African American Studies, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Anthropology, BA",2,South Carolina,,Bachelor,"Anthropology, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Art Education, BFA",2,South Carolina,,Bachelor,"Art Education, BFA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Education,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Art History, BA",2,South Carolina,,Bachelor,"Art History, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Arts & Humanities,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Art Studio, BA",2,South Carolina,,Bachelor,"Art Studio, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Arts & Humanities,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Art Studio, BFA",2,South Carolina,,Bachelor,"Art Studio, BFA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Arts & Humanities,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Biochemistry and Molecular Biology, BS",2,South Carolina,,Bachelor,"Biochemistry and Molecular Biology, BS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Science,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Biological Sciences, BS",2,South Carolina,,Bachelor,"Biological Sciences, BS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Science,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Biomedical Engineering, BS",2,South Carolina,,Bachelor,"Biomedical Engineering, BS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Engineering,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Broadcast Journalism, BAJMC",2,South Carolina,,Bachelor,"Broadcast Journalism, BAJMC",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Business Economics, BSBA",2,South Carolina,,Bachelor,"Business Economics, BSBA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Business & Management,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Cardiovascular Technology, BS",2,South Carolina,,Bachelor,"Cardiovascular Technology, BS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Chemical Engineering, BSE",2,South Carolina,,Bachelor,"Chemical Engineering, BSE",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Engineering,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Chemistry, BS",2,South Carolina,,Bachelor,"Chemistry, BS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Science,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Chemistry, BSChem",2,South Carolina,,Bachelor,"Chemistry, BSChem",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Science,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Chinese Studies, BA",2,South Carolina,,Bachelor,"Chinese Studies, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Civil Engineering, BSE",2,South Carolina,,Bachelor,"Civil Engineering, BSE",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Engineering,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Classics, BA",2,South Carolina,,Bachelor,"Classics, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Comparative Literature, BA",2,South Carolina,,Bachelor,"Comparative Literature, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Arts & Humanities,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Computer Science, BSCS",2,South Carolina,,Bachelor,"Computer Science, BSCS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Computer Science & IT,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Criminology and Criminal Justice, BA",2,South Carolina,,Bachelor,"Criminology and Criminal Justice, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Social Sciences,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Dance, BA",2,South Carolina,,Bachelor,"Dance, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Early Childhood Education, BA",2,South Carolina,,Bachelor,"Early Childhood Education, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Education,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Economics, BA",2,South Carolina,,Bachelor,"Economics, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Business & Management,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Economics, BS",2,South Carolina,,Bachelor,"Economics, BS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Business & Management,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Electrical Engineering, BSE",2,South Carolina,,Bachelor,"Electrical Engineering, BSE",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Engineering,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Elementary Education, BA",2,South Carolina,,Bachelor,"Elementary Education, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Education,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"English, BA",2,South Carolina,,Bachelor,"English, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Other,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Environmental Science, BS",2,South Carolina,,Bachelor,"Environmental Science, BS",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Science,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,University of South Carolina,"Environmental Studies, BA",2,South Carolina,,Bachelor,"Environmental Studies, BA",Shorelight,48months,4years,NA,On Campus,English,Public,$,0,,500, ,,Agriculture & Environment,17707,35414,#VALUE!,,,3,NA,,,,6.5,NA,77,NA,115,NA,54,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
